Observation_id,Phase,Behaviour,Behavioural_category,Modifier,Point_Event_Count,Phase_Duration_s,Rate
Lausbursch_FRF_23102022_1000,Silence_1,HSH,Reaction,None,1,120,0.008333333333333333
Lausbursch_FRF_23102022_1000,Silence_1,Htlt,Reaction,None,2,120,0.016666666666666666
Lausbursch_FRF_23102022_1000,Silence_1,Look,Reaction,At speaker,6,120,0.05
Lausbursch_FRF_23102022_1000,Silence_1,Look,Reaction,Away from speaker,22,120,0.18333333333333332
Lausbursch_FRF_23102022_1000,Silence_2,FVO,Reaction,Distance,3,426,0.007042253521126761
Lausbursch_FRF_23102022_1000,Silence_3,FVO,Reaction,Distance,6,755,0.007947019867549669
Lausbursch_PRF_12112022_0957,Dishabituation,FVO,Reaction,Distance,5,623,0.008025682182985553
Lausbursch_PRF_12112022_0957,Dishabituation,FVO,Reaction,Other,1,623,0.0016051364365971107
Lausbursch_PRF_12112022_0957,Dishabituation,Htlt,Reaction,None,5,623,0.008025682182985553
Lausbursch_PRF_12112022_0957,Dishabituation,Look,Reaction,Away from speaker,5,623,0.008025682182985553
Lausbursch_PRF_12112022_0957,Habituation,FVO,Reaction,Distance,6,324,0.018518518518518517
Lausbursch_PRF_12112022_0957,Habituation,FVO,Reaction,Other,8,324,0.024691358024691357
Lausbursch_PRF_12112022_0957,Habituation,HSH,Reaction,None,11,324,0.033950617283950615
Lausbursch_PRF_12112022_0957,Habituation,Look,Reaction,At speaker,17,324,0.05246913580246913
Lausbursch_PRF_12112022_0957,Habituation,Look,Reaction,Away from speaker,23,324,0.07098765432098765
Lausbursch_PRF_12112022_0957,Habituation,Voc,Reaction,Contact,6,324,0.018518518518518517
Lausbursch_PRF_12112022_0957,Silence_1,FVO,Reaction,Other,1,77,0.012987012987012988
Lausbursch_PRF_12112022_0957,Silence_1,Look,Reaction,At speaker,6,77,0.07792207792207792
Lausbursch_PRF_12112022_0957,Silence_2,FVO,Reaction,Distance,1,377,0.002652519893899204
Lausbursch_PRF_12112022_0957,Silence_2,HSH,Reaction,None,2,377,0.005305039787798408
Lausbursch_PRF_12112022_0957,Silence_2,Htlt,Reaction,None,1,377,0.002652519893899204
Lausbursch_PRF_12112022_0957,Silence_2,Look,Reaction,At speaker,4,377,0.010610079575596816
Lausbursch_PRF_12112022_0957,Silence_2,Look,Reaction,Away from speaker,8,377,0.021220159151193633
Lausbursch_PRF_12112022_0957,Silence_3,Htlt,Reaction,None,1,690,0.0014492753623188406
Lausbursch_PRF_12112022_0957,Silence_3,Look,Reaction,Away from speaker,1,690,0.0014492753623188406
Lausbursch_PRF_17102022_0950,Dishabituation,HSH,Reaction,None,1,677,0.0014771048744460858
Lausbursch_PRF_17102022_0950,Dishabituation,Look,Reaction,At speaker,17,677,0.025110782865583457
Lausbursch_PRF_17102022_0950,Dishabituation,Look,Reaction,Away from speaker,6,677,0.008862629246676515
Lausbursch_PRF_17102022_0950,Dishabituation,Voc,Reaction,Contact,1,677,0.0014771048744460858
Lausbursch_PRF_17102022_0950,Dishabituation,Voc,Reaction,Distance,1,677,0.0014771048744460858
Lausbursch_PRF_17102022_0950,Habituation,FVO,Reaction,Other,1,394,0.0025380710659898475
Lausbursch_PRF_17102022_0950,Habituation,Look,Reaction,At speaker,15,394,0.03807106598984772
Lausbursch_PRF_17102022_0950,Habituation,Look,Reaction,Away from speaker,6,394,0.015228426395939087
Lausbursch_PRF_17102022_0950,Habituation,Voc,Reaction,Contact,2,394,0.005076142131979695
Lausbursch_PRF_17102022_0950,Silence_1,Look,Reaction,At speaker,3,134,0.022388059701492536
Lausbursch_PRF_17102022_0950,Silence_1,Look,Reaction,Away from speaker,2,134,0.014925373134328358
Lausbursch_PRF_17102022_0950,Silence_2,Look,Reaction,At speaker,4,435,0.009195402298850575
Lausbursch_PRF_17102022_0950,Silence_2,Look,Reaction,Away from speaker,3,435,0.006896551724137931
Lausbursch_PRF_17102022_0950,Silence_3,NA,NA,NA,0,750,0
Leia_FC_06112022_0905,Dishabituation,FVO,Reaction,Distance,7,637,0.01098901098901099
Leia_FC_06112022_0905,Dishabituation,Fllw,Interaction,Kin,1,637,0.0015698587127158557
Leia_FC_06112022_0905,Dishabituation,HSH,Reaction,None,12,637,0.018838304552590265
Leia_FC_06112022_0905,Dishabituation,Look,Reaction,At speaker,10,637,0.015698587127158554
Leia_FC_06112022_0905,Dishabituation,Look,Reaction,Away from speaker,46,637,0.07221350078492936
Leia_FC_06112022_0905,Dishabituation,Voc,Reaction,Contact,14,637,0.02197802197802198
Leia_FC_06112022_0905,Habituation,Agn,Interaction,Towards other,2,335,0.005970149253731343
Leia_FC_06112022_0905,Habituation,FVO,Reaction,Distance,4,335,0.011940298507462687
Leia_FC_06112022_0905,Habituation,FVO,Reaction,Other,1,335,0.0029850746268656717
Leia_FC_06112022_0905,Habituation,Fllw,Interaction,Kin,1,335,0.0029850746268656717
Leia_FC_06112022_0905,Habituation,HSH,Reaction,None,2,335,0.005970149253731343
Leia_FC_06112022_0905,Habituation,Htlt,Reaction,None,1,335,0.0029850746268656717
Leia_FC_06112022_0905,Habituation,Look,Reaction,At speaker,13,335,0.03880597014925373
Leia_FC_06112022_0905,Habituation,Look,Reaction,Away from speaker,10,335,0.029850746268656716
Leia_FC_06112022_0905,Habituation,Voc,Reaction,Contact,19,335,0.056716417910447764
Leia_FC_06112022_0905,Silence_1,Agn,Interaction,Towards other,3,88,0.03409090909090909
Leia_FC_06112022_0905,Silence_1,Fllw,Interaction,Kin,1,88,0.011363636363636364
Leia_FC_06112022_0905,Silence_1,Look,Reaction,At speaker,8,88,0.09090909090909091
Leia_FC_06112022_0905,Silence_1,Look,Reaction,Away from speaker,3,88,0.03409090909090909
Leia_FC_06112022_0905,Silence_1,Voc,Reaction,Contact,8,88,0.09090909090909091
Leia_FC_06112022_0905,Silence_2,Agn,Interaction,Towards other,3,393,0.007633587786259542
Leia_FC_06112022_0905,Silence_2,FVO,Reaction,Distance,1,393,0.002544529262086514
Leia_FC_06112022_0905,Silence_2,Look,Reaction,At speaker,2,393,0.005089058524173028
Leia_FC_06112022_0905,Silence_2,Look,Reaction,Away from speaker,6,393,0.015267175572519083
Leia_FC_06112022_0905,Silence_2,Voc,Reaction,Contact,5,393,0.01272264631043257
Leia_FC_06112022_0905,Silence_3,FVO,Reaction,Distance,3,709,0.004231311706629055
Leia_FC_06112022_0905,Silence_3,HSH,Reaction,None,1,709,0.0014104372355430183
Leia_FC_06112022_0905,Silence_3,Look,Reaction,At speaker,3,709,0.004231311706629055
Leia_FC_06112022_0905,Silence_3,Look,Reaction,Away from speaker,4,709,0.005641748942172073
Leia_FC_20102022_0940,Dishabituation,FVO,Reaction,Distance,17,645,0.02635658914728682
Leia_FC_20102022_0940,Dishabituation,FVO,Reaction,Other,7,645,0.010852713178294573
Leia_FC_20102022_0940,Dishabituation,Htlt,Reaction,None,1,645,0.0015503875968992248
Leia_FC_20102022_0940,Dishabituation,Look,Reaction,At speaker,3,645,0.004651162790697674
Leia_FC_20102022_0940,Habituation,FVO,Reaction,Distance,22,353,0.06232294617563739
Leia_FC_20102022_0940,Habituation,FVO,Reaction,Other,1,353,0.0028328611898017
Leia_FC_20102022_0940,Habituation,HSH,Reaction,None,1,353,0.0028328611898017
Leia_FC_20102022_0940,Habituation,Look,Reaction,At speaker,8,353,0.0226628895184136
Leia_FC_20102022_0940,Habituation,Look,Reaction,Away from speaker,8,353,0.0226628895184136
Leia_FC_20102022_0940,Habituation,Voc,Reaction,Distance,1,353,0.0028328611898017
Leia_FC_20102022_0940,Habituation,Voc,Reaction,Other,3,353,0.0084985835694051
Leia_FC_20102022_0940,Silence_1,FVO,Reaction,Distance,5,100,0.05
Leia_FC_20102022_0940,Silence_1,Look,Reaction,At speaker,7,100,0.07
Leia_FC_20102022_0940,Silence_2,FVO,Reaction,Distance,2,400,0.005
Leia_FC_20102022_0940,Silence_2,FVO,Reaction,Other,2,400,0.005
Leia_FC_20102022_0940,Silence_3,NA,NA,NA,0,718,0
Leia_FRF_22102022_1753,Dishabituation,FVO,Reaction,Distance,1,672,0.001488095238095238
Leia_FRF_22102022_1753,Dishabituation,Look,Reaction,At speaker,7,672,0.010416666666666666
Leia_FRF_22102022_1753,Dishabituation,Look,Reaction,Away from speaker,12,672,0.017857142857142856
Leia_FRF_22102022_1753,Dishabituation,Voc,Reaction,Contact,13,672,0.019345238095238096
Leia_FRF_22102022_1753,Habituation,Agn,Interaction,Towards other,3,379,0.0079155672823219
Leia_FRF_22102022_1753,Habituation,Look,Reaction,At speaker,7,379,0.018469656992084433
Leia_FRF_22102022_1753,Habituation,Look,Reaction,Away from speaker,5,379,0.013192612137203167
Leia_FRF_22102022_1753,Habituation,Voc,Reaction,Contact,11,379,0.029023746701846966
Leia_FRF_22102022_1753,Silence_1,Agn,Interaction,Towards other,1,129,0.007751937984496124
Leia_FRF_22102022_1753,Silence_1,FVO,Reaction,Other,12,129,0.09302325581395349
Leia_FRF_22102022_1753,Silence_1,HSH,Reaction,None,1,129,0.007751937984496124
Leia_FRF_22102022_1753,Silence_1,Look,Reaction,At speaker,2,129,0.015503875968992248
Leia_FRF_22102022_1753,Silence_1,Look,Reaction,Away from speaker,6,129,0.046511627906976744
Leia_FRF_22102022_1753,Silence_1,Voc,Reaction,Contact,1,129,0.007751937984496124
Leia_FRF_22102022_1753,Silence_1,Voc,Reaction,Recruitment,1,129,0.007751937984496124
Leia_FRF_22102022_1753,Silence_2,Agn,Interaction,Towards other,1,429,0.002331002331002331
Leia_FRF_22102022_1753,Silence_2,Look,Reaction,At speaker,4,429,0.009324009324009324
Leia_FRF_22102022_1753,Silence_3,HSH,Reaction,None,1,744,0.0013440860215053765
Leia_FRF_22102022_1753,Silence_3,Look,Reaction,At speaker,2,744,0.002688172043010753
Leia_FRF_22102022_1753,Silence_3,Voc,Reaction,Contact,3,744,0.004032258064516129
Leia_FRF_24112022_1144,Dishabituation,FVO,Reaction,Distance,10,649,0.015408320493066256
Leia_FRF_24112022_1144,Dishabituation,FVO,Reaction,Other,3,649,0.004622496147919877
Leia_FRF_24112022_1144,Dishabituation,Htlt,Reaction,None,9,649,0.01386748844375963
Leia_FRF_24112022_1144,Dishabituation,Look,Reaction,Away from speaker,9,649,0.01386748844375963
Leia_FRF_24112022_1144,Habituation,FVO,Reaction,Distance,7,353,0.019830028328611898
Leia_FRF_24112022_1144,Habituation,FVO,Reaction,Other,2,353,0.0056657223796034
Leia_FRF_24112022_1144,Habituation,Htlt,Reaction,None,12,353,0.0339943342776204
Leia_FRF_24112022_1144,Habituation,Look,Reaction,At speaker,54,353,0.1529745042492918
Leia_FRF_24112022_1144,Habituation,Look,Reaction,Away from speaker,17,353,0.04815864022662889
Leia_FRF_24112022_1144,Silence_1,FVO,Reaction,Distance,1,103,0.009708737864077669
Leia_FRF_24112022_1144,Silence_1,FVO,Reaction,Other,1,103,0.009708737864077669
Leia_FRF_24112022_1144,Silence_1,Htlt,Reaction,None,3,103,0.02912621359223301
Leia_FRF_24112022_1144,Silence_1,Look,Reaction,At speaker,15,103,0.14563106796116504
Leia_FRF_24112022_1144,Silence_1,Look,Reaction,Away from speaker,8,103,0.07766990291262135
Leia_FRF_24112022_1144,Silence_2,FVO,Reaction,Distance,2,404,0.0049504950495049506
Leia_FRF_24112022_1144,Silence_2,Htlt,Reaction,None,2,404,0.0049504950495049506
Leia_FRF_24112022_1144,Silence_2,Look,Reaction,At speaker,6,404,0.01485148514851485
Leia_FRF_24112022_1144,Silence_2,Look,Reaction,Away from speaker,2,404,0.0049504950495049506
Leia_FRF_24112022_1144,Silence_3,FVO,Reaction,Distance,2,720,0.002777777777777778
Leia_FRF_24112022_1144,Silence_3,FVO,Reaction,Other,2,720,0.002777777777777778
Leia_FRP_28102022_1026,Dishabituation,FVO,Reaction,Distance,5,669,0.007473841554559043
Leia_FRP_28102022_1026,Dishabituation,FVO,Reaction,Other,10,669,0.014947683109118086
Leia_FRP_28102022_1026,Dishabituation,FVO,Reaction,Recruitment,5,669,0.007473841554559043
Leia_FRP_28102022_1026,Dishabituation,Htlt,Reaction,None,1,669,0.0014947683109118087
Leia_FRP_28102022_1026,Dishabituation,Look,Reaction,At speaker,1,669,0.0014947683109118087
Leia_FRP_28102022_1026,Dishabituation,Voc,Reaction,Contact,1,669,0.0014947683109118087
Leia_FRP_28102022_1026,Habituation,FVO,Reaction,Departure,11,375,0.029333333333333333
Leia_FRP_28102022_1026,Habituation,FVO,Reaction,Distance,12,375,0.032
Leia_FRP_28102022_1026,Habituation,Look,Reaction,At speaker,2,375,0.005333333333333333
Leia_FRP_28102022_1026,Habituation,Look,Reaction,Away from speaker,10,375,0.02666666666666667
Leia_FRP_28102022_1026,Silence_1,FVO,Reaction,Distance,1,126,0.007936507936507936
Leia_FRP_28102022_1026,Silence_1,FVO,Reaction,Other,1,126,0.007936507936507936
Leia_FRP_28102022_1026,Silence_2,FVO,Reaction,Recruitment,2,426,0.004694835680751174
Leia_FRP_28102022_1026,Silence_3,FVO,Reaction,Distance,1,748,0.001336898395721925
Leia_FRP_28102022_1026,Silence_3,FVO,Reaction,Other,2,748,0.00267379679144385
Leia_FRP_28102022_1026,Silence_3,FVO,Reaction,Recruitment,7,748,0.009358288770053475
Leia_PRF_02112022_0927,Dishabituation,FVO,Reaction,Distance,3,646,0.0046439628482972135
Leia_PRF_02112022_0927,Dishabituation,FVO,Reaction,Other,4,646,0.006191950464396285
Leia_PRF_02112022_0927,Dishabituation,Htlt,Reaction,None,4,646,0.006191950464396285
Leia_PRF_02112022_0927,Dishabituation,Look,Reaction,At speaker,9,646,0.01393188854489164
Leia_PRF_02112022_0927,Dishabituation,Look,Reaction,Away from speaker,3,646,0.0046439628482972135
Leia_PRF_02112022_0927,Habituation,FVO,Reaction,Distance,15,353,0.042492917847025496
Leia_PRF_02112022_0927,Habituation,Htlt,Reaction,None,3,353,0.0084985835694051
Leia_PRF_02112022_0927,Habituation,Look,Reaction,At speaker,14,353,0.039660056657223795
Leia_PRF_02112022_0927,Habituation,Look,Reaction,Away from speaker,18,353,0.05099150141643059
Leia_PRF_02112022_0927,Habituation,Voc,Reaction,Contact,7,353,0.019830028328611898
Leia_PRF_02112022_0927,Silence_1,FVO,Reaction,Distance,3,77,0.03896103896103896
Leia_PRF_02112022_0927,Silence_1,HSH,Reaction,None,1,77,0.012987012987012988
Leia_PRF_02112022_0927,Silence_1,Look,Reaction,At speaker,2,77,0.025974025974025976
Leia_PRF_02112022_0927,Silence_2,FVO,Reaction,Distance,3,401,0.007481296758104738
Leia_PRF_02112022_0927,Silence_2,Htlt,Reaction,None,4,401,0.00997506234413965
Leia_PRF_02112022_0927,Silence_2,Look,Reaction,At speaker,7,401,0.017456359102244388
Leia_PRF_02112022_0927,Silence_2,Look,Reaction,Away from speaker,2,401,0.004987531172069825
Leia_PRF_02112022_0927,Silence_3,NA,NA,NA,0,720,0
Lindy Hop_ FRF_22112022_0959,Dishabituation,FVO,Reaction,Distance,15,634,0.02365930599369085
Lindy Hop_ FRF_22112022_0959,Dishabituation,FVO,Reaction,Other,15,634,0.02365930599369085
Lindy Hop_ FRF_22112022_0959,Dishabituation,FVO,Reaction,Recruitment,1,634,0.0015772870662460567
Lindy Hop_ FRF_22112022_0959,Dishabituation,Htlt,Reaction,None,1,634,0.0015772870662460567
Lindy Hop_ FRF_22112022_0959,Dishabituation,Look,Reaction,Away from speaker,1,634,0.0015772870662460567
Lindy Hop_ FRF_22112022_0959,Dishabituation,Voc,Reaction,Contact,2,634,0.0031545741324921135
Lindy Hop_ FRF_22112022_0959,Habituation,Agn,Interaction,Towards other,1,336,0.002976190476190476
Lindy Hop_ FRF_22112022_0959,Habituation,FVO,Reaction,Distance,28,336,0.08333333333333333
Lindy Hop_ FRF_22112022_0959,Habituation,FVO,Reaction,Other,8,336,0.023809523809523808
Lindy Hop_ FRF_22112022_0959,Habituation,FVO,Reaction,Recruitment,4,336,0.011904761904761904
Lindy Hop_ FRF_22112022_0959,Habituation,HSH,Reaction,None,1,336,0.002976190476190476
Lindy Hop_ FRF_22112022_0959,Habituation,Htlt,Reaction,None,3,336,0.008928571428571428
Lindy Hop_ FRF_22112022_0959,Habituation,Look,Reaction,At speaker,4,336,0.011904761904761904
Lindy Hop_ FRF_22112022_0959,Habituation,Look,Reaction,Away from speaker,27,336,0.08035714285714286
Lindy Hop_ FRF_22112022_0959,Habituation,Voc,Reaction,Contact,4,336,0.011904761904761904
Lindy Hop_ FRF_22112022_0959,Silence_1,FVO,Reaction,Distance,1,89,0.011235955056179775
Lindy Hop_ FRF_22112022_0959,Silence_1,HSH,Reaction,None,1,89,0.011235955056179775
Lindy Hop_ FRF_22112022_0959,Silence_1,Htlt,Reaction,None,2,89,0.02247191011235955
Lindy Hop_ FRF_22112022_0959,Silence_1,Look,Reaction,At speaker,13,89,0.14606741573033707
Lindy Hop_ FRF_22112022_0959,Silence_1,Look,Reaction,Away from speaker,9,89,0.10112359550561797
Lindy Hop_ FRF_22112022_0959,Silence_2,FVO,Reaction,Distance,6,389,0.015424164524421594
Lindy Hop_ FRF_22112022_0959,Silence_2,FVO,Reaction,Other,1,389,0.002570694087403599
Lindy Hop_ FRF_22112022_0959,Silence_3,Agn,Interaction,Towards other,1,793,0.0012610340479192938
Lindy Hop_ FRF_22112022_0959,Silence_3,FVO,Reaction,Distance,2,793,0.0025220680958385876
Lindy Hop_ FRF_22112022_0959,Silence_3,Look,Reaction,Away from speaker,5,793,0.006305170239596469
Lindy Hop_FC_11112022_0956,Dishabituation,Agn,Interaction,Towards other,1,637,0.0015698587127158557
Lindy Hop_FC_11112022_0956,Dishabituation,FVO,Reaction,Distance,20,637,0.03139717425431711
Lindy Hop_FC_11112022_0956,Dishabituation,FVO,Reaction,Other,4,637,0.006279434850863423
Lindy Hop_FC_11112022_0956,Dishabituation,Look,Reaction,Away from speaker,2,637,0.0031397174254317113
Lindy Hop_FC_11112022_0956,Habituation,FVO,Reaction,Distance,12,343,0.03498542274052478
Lindy Hop_FC_11112022_0956,Habituation,FVO,Reaction,Other,1,343,0.0029154518950437317
Lindy Hop_FC_11112022_0956,Habituation,Look,Reaction,At speaker,2,343,0.0058309037900874635
Lindy Hop_FC_11112022_0956,Silence_1,FVO,Reaction,Distance,1,91,0.01098901098901099
Lindy Hop_FC_11112022_0956,Silence_1,Look,Reaction,Away from speaker,1,91,0.01098901098901099
Lindy Hop_FC_11112022_0956,Silence_2,NA,NA,NA,0,391,0
Lindy Hop_FC_11112022_0956,Silence_3,NA,NA,NA,0,708,0
Lindy Hop_PRF_12112022_0858,Dishabituation,Agn,Interaction,Towards other,1,633,0.001579778830963665
Lindy Hop_PRF_12112022_0858,Dishabituation,Fllw,Interaction,Kin,1,633,0.001579778830963665
Lindy Hop_PRF_12112022_0858,Dishabituation,HSH,Reaction,None,5,633,0.007898894154818325
Lindy Hop_PRF_12112022_0858,Dishabituation,Look,Reaction,At speaker,15,633,0.023696682464454975
Lindy Hop_PRF_12112022_0858,Dishabituation,Look,Reaction,Away from speaker,18,633,0.02843601895734597
Lindy Hop_PRF_12112022_0858,Dishabituation,Voc,Reaction,Contact,5,633,0.007898894154818325
Lindy Hop_PRF_12112022_0858,Habituation,Htlt,Reaction,None,5,339,0.014749262536873156
Lindy Hop_PRF_12112022_0858,Habituation,Look,Reaction,At speaker,20,339,0.058997050147492625
Lindy Hop_PRF_12112022_0858,Habituation,Look,Reaction,Away from speaker,23,339,0.06784660766961652
Lindy Hop_PRF_12112022_0858,Habituation,Voc,Reaction,Contact,14,339,0.04129793510324484
Lindy Hop_PRF_12112022_0858,Silence_1,Look,Reaction,At speaker,1,83,0.012048192771084338
Lindy Hop_PRF_12112022_0858,Silence_1,Look,Reaction,Away from speaker,1,83,0.012048192771084338
Lindy Hop_PRF_12112022_0858,Silence_2,Look,Reaction,At speaker,3,388,0.007731958762886598
Lindy Hop_PRF_12112022_0858,Silence_2,Look,Reaction,Away from speaker,3,388,0.007731958762886598
Lindy Hop_PRF_12112022_0858,Silence_3,HSH,Reaction,None,4,707,0.005657708628005658
Lindy Hop_PRF_12112022_0858,Silence_3,Look,Reaction,At speaker,8,707,0.011315417256011316
Lindy Hop_PRF_12112022_0858,Silence_3,Look,Reaction,Away from speaker,2,707,0.002828854314002829
Lindy Hop_PRF_12112022_0858,Silence_3,Voc,Reaction,Contact,1,707,0.0014144271570014145
Longshanks_FC_09112022_0849,Dishabituation,FVO,Reaction,Contact,2,636,0.0031446540880503146
Longshanks_FC_09112022_0849,Dishabituation,FVO,Reaction,Distance,8,636,0.012578616352201259
Longshanks_FC_09112022_0849,Dishabituation,FVO,Reaction,Other,2,636,0.0031446540880503146
Longshanks_FC_09112022_0849,Dishabituation,FVO,Reaction,Recruitment,13,636,0.020440251572327043
Longshanks_FC_09112022_0849,Dishabituation,Htlt,Reaction,None,1,636,0.0015723270440251573
Longshanks_FC_09112022_0849,Dishabituation,Look,Reaction,Away from speaker,1,636,0.0015723270440251573
Longshanks_FC_09112022_0849,Dishabituation,Voc,Reaction,Contact,2,636,0.0031446540880503146
Longshanks_FC_09112022_0849,Habituation,FVO,Reaction,Distance,4,344,0.011627906976744186
Longshanks_FC_09112022_0849,Habituation,FVO,Reaction,Other,7,344,0.020348837209302327
Longshanks_FC_09112022_0849,Habituation,FVO,Reaction,Recruitment,3,344,0.00872093023255814
Longshanks_FC_09112022_0849,Habituation,Htlt,Reaction,None,3,344,0.00872093023255814
Longshanks_FC_09112022_0849,Habituation,Look,Reaction,At speaker,1,344,0.0029069767441860465
Longshanks_FC_09112022_0849,Habituation,Look,Reaction,Away from speaker,3,344,0.00872093023255814
Longshanks_FC_09112022_0849,Habituation,Voc,Reaction,Contact,4,344,0.011627906976744186
Longshanks_FC_09112022_0849,Silence_1,NA,NA,NA,0,90,0
Longshanks_FC_09112022_0849,Silence_2,FVO,Reaction,Distance,3,390,0.007692307692307693
