Observation_id,Phase,Behaviour,Behavioural_category,Modifier,Point_Event_Count
Lausbursch_FC_14112022_0901,Habituation,Look,Reaction,At speaker,75
Lausbursch_FC_14112022_0901,Habituation,Look,Reaction,Away from speaker,7
Lausbursch_FC_14112022_0901,Silence_1,Agn,Interaction,Towards other,1
Lausbursch_FC_14112022_0901,Silence_1,FVO,Reaction,Distance,4
Lausbursch_FC_14112022_0901,Silence_1,HSH,Reaction,None,2
Lausbursch_FC_14112022_0901,Silence_1,Htlt,Reaction,None,1
Lausbursch_FC_14112022_0901,Silence_1,Look,Reaction,At speaker,11
Lausbursch_FC_14112022_0901,Silence_1,Look,Reaction,Away from speaker,10
Lausbursch_FC_14112022_0901,Silence_2,Agn,Interaction,Towards other,1
Lausbursch_FC_14112022_0901,Silence_2,FVO,Reaction,Distance,2
Lausbursch_FC_14112022_0901,Silence_2,FVO,Reaction,Other,2
Lausbursch_FC_14112022_0901,Silence_2,Htlt,Reaction,None,4
Lausbursch_FC_14112022_0901,Silence_2,Look,Reaction,At speaker,13
Lausbursch_FC_14112022_0901,Silence_2,Look,Reaction,Away from speaker,7
Lausbursch_FC_14112022_0901,Silence_2,Voc,Reaction,Contact,2
Lausbursch_FC_14112022_0901,Silence_3,FVO,Reaction,Distance,1
Lausbursch_FC_14112022_0901,Silence_3,Look,Reaction,At speaker,5
Lausbursch_FC_14112022_0901,Silence_3,Look,Reaction,Away from speaker,15
Lausbursch_FC_19102022_1021,Dishabituation,Look,Reaction,At speaker,3
Lausbursch_FC_19102022_1021,Dishabituation,Look,Reaction,Away from speaker,21
Lausbursch_FC_19102022_1021,Dishabituation,Voc,Reaction,Contact,1
Lausbursch_FC_19102022_1021,Habituation,Look,Reaction,Away from speaker,4
Lausbursch_FC_19102022_1021,Habituation,Voc,Reaction,Contact,1
Lausbursch_FC_19102022_1021,Habituation,Voc,Reaction,Other,3
Lausbursch_FC_19102022_1021,Silence_1,Htlt,Reaction,None,2
Lausbursch_FC_19102022_1021,Silence_1,Look,Reaction,At speaker,3
Lausbursch_FC_19102022_1021,Silence_1,Look,Reaction,Away from speaker,6
Lausbursch_FC_19102022_1021,Silence_2,Look,Reaction,Away from speaker,4
Lausbursch_FC_19102022_1021,Silence_2,Voc,Reaction,Contact,1
Lausbursch_FC_19102022_1021,Silence_3,Look,Reaction,Away from speaker,1
Lausbursch_FRF_20112022_0903,Dishabituation,FVO,Reaction,Distance,2
Lausbursch_FRF_20112022_0903,Dishabituation,FVO,Reaction,Other,1
Lausbursch_FRF_20112022_0903,Dishabituation,HSH,Reaction,None,1
Lausbursch_FRF_20112022_0903,Dishabituation,Htlt,Reaction,None,1
Lausbursch_FRF_20112022_0903,Dishabituation,Look,Reaction,At speaker,6
Lausbursch_FRF_20112022_0903,Dishabituation,Look,Reaction,Away from speaker,4
Lausbursch_FRF_20112022_0903,Habituation,Look,Reaction,At speaker,11
Lausbursch_FRF_20112022_0903,Habituation,Voc,Reaction,Contact,1
Lausbursch_FRF_20112022_0903,Silence_1,FVO,Reaction,Distance,1
Lausbursch_FRF_20112022_0903,Silence_1,FVO,Reaction,Other,2
Lausbursch_FRF_20112022_0903,Silence_1,Look,Reaction,At speaker,13
Lausbursch_FRF_20112022_0903,Silence_2,FVO,Reaction,Other,8
Lausbursch_FRF_20112022_0903,Silence_3,FVO,Reaction,Other,5
Lausbursch_FRF_23102022_1000,Dishabituation,FVO,Reaction,Distance,16
Lausbursch_FRF_23102022_1000,Dishabituation,FVO,Reaction,Other,1
Lausbursch_FRF_23102022_1000,Dishabituation,Look,Reaction,At speaker,2
Lausbursch_FRF_23102022_1000,Dishabituation,Look,Reaction,Away from speaker,1
Lausbursch_FRF_23102022_1000,Dishabituation,Voc,Reaction,Distance,1
Lausbursch_FRF_23102022_1000,Habituation,Agn,Interaction,Towards other,2
Lausbursch_FRF_23102022_1000,Habituation,FVO,Reaction,Distance,7
Lausbursch_FRF_23102022_1000,Habituation,FVO,Reaction,Other,17
Lausbursch_FRF_23102022_1000,Habituation,Fllw,Interaction,Kin,3
Lausbursch_FRF_23102022_1000,Habituation,HSH,Reaction,None,2
Lausbursch_FRF_23102022_1000,Habituation,Look,Reaction,At speaker,12
Lausbursch_FRF_23102022_1000,Habituation,Look,Reaction,Away from speaker,20
Lausbursch_FRF_23102022_1000,Habituation,Voc,Reaction,Contact,3
Lausbursch_FRF_23102022_1000,Silence_1,FVO,Reaction,Distance,7
Lausbursch_FRF_23102022_1000,Silence_1,FVO,Reaction,Other,3
Lausbursch_FRF_23102022_1000,Silence_1,HSH,Reaction,None,1
Lausbursch_FRF_23102022_1000,Silence_1,Htlt,Reaction,None,2
Lausbursch_FRF_23102022_1000,Silence_1,Look,Reaction,At speaker,6
Lausbursch_FRF_23102022_1000,Silence_1,Look,Reaction,Away from speaker,22
Lausbursch_FRF_23102022_1000,Silence_2,FVO,Reaction,Distance,3
Lausbursch_FRF_23102022_1000,Silence_3,FVO,Reaction,Distance,6
Lausbursch_PRF_12112022_0957,Dishabituation,FVO,Reaction,Distance,5
Lausbursch_PRF_12112022_0957,Dishabituation,FVO,Reaction,Other,1
Lausbursch_PRF_12112022_0957,Dishabituation,Htlt,Reaction,None,5
Lausbursch_PRF_12112022_0957,Dishabituation,Look,Reaction,Away from speaker,5
Lausbursch_PRF_12112022_0957,Habituation,FVO,Reaction,Distance,6
Lausbursch_PRF_12112022_0957,Habituation,FVO,Reaction,Other,8
Lausbursch_PRF_12112022_0957,Habituation,HSH,Reaction,None,11
Lausbursch_PRF_12112022_0957,Habituation,Look,Reaction,At speaker,17
Lausbursch_PRF_12112022_0957,Habituation,Look,Reaction,Away from speaker,23
Lausbursch_PRF_12112022_0957,Habituation,Voc,Reaction,Contact,6
Lausbursch_PRF_12112022_0957,Silence_1,FVO,Reaction,Other,1
Lausbursch_PRF_12112022_0957,Silence_1,Look,Reaction,At speaker,6
Lausbursch_PRF_12112022_0957,Silence_2,FVO,Reaction,Distance,1
Lausbursch_PRF_12112022_0957,Silence_2,HSH,Reaction,None,2
Lausbursch_PRF_12112022_0957,Silence_2,Htlt,Reaction,None,1
Lausbursch_PRF_12112022_0957,Silence_2,Look,Reaction,At speaker,4
Lausbursch_PRF_12112022_0957,Silence_2,Look,Reaction,Away from speaker,8
Lausbursch_PRF_12112022_0957,Silence_3,Htlt,Reaction,None,1
Lausbursch_PRF_12112022_0957,Silence_3,Look,Reaction,Away from speaker,1
Lausbursch_PRF_17102022_0950,Dishabituation,HSH,Reaction,None,1
Lausbursch_PRF_17102022_0950,Dishabituation,Look,Reaction,At speaker,17
Lausbursch_PRF_17102022_0950,Dishabituation,Look,Reaction,Away from speaker,6
Lausbursch_PRF_17102022_0950,Dishabituation,Voc,Reaction,Contact,1
Lausbursch_PRF_17102022_0950,Dishabituation,Voc,Reaction,Distance,1
Lausbursch_PRF_17102022_0950,Habituation,FVO,Reaction,Other,1
Lausbursch_PRF_17102022_0950,Habituation,Look,Reaction,At speaker,15
Lausbursch_PRF_17102022_0950,Habituation,Look,Reaction,Away from speaker,6
Lausbursch_PRF_17102022_0950,Habituation,Voc,Reaction,Contact,2
Lausbursch_PRF_17102022_0950,Silence_1,Look,Reaction,At speaker,3
Lausbursch_PRF_17102022_0950,Silence_1,Look,Reaction,Away from speaker,2
Lausbursch_PRF_17102022_0950,Silence_2,Look,Reaction,At speaker,4
Lausbursch_PRF_17102022_0950,Silence_2,Look,Reaction,Away from speaker,3
Lausbursch_PRF_17102022_0950,Silence_3,NA,NA,NA,0
Leia_FC_06112022_0905,Dishabituation,FVO,Reaction,Distance,7
Leia_FC_06112022_0905,Dishabituation,Fllw,Interaction,Kin,1
Leia_FC_06112022_0905,Dishabituation,HSH,Reaction,None,12
Leia_FC_06112022_0905,Dishabituation,Look,Reaction,At speaker,10
Leia_FC_06112022_0905,Dishabituation,Look,Reaction,Away from speaker,46
Leia_FC_06112022_0905,Dishabituation,Voc,Reaction,Contact,14
Leia_FC_06112022_0905,Habituation,Agn,Interaction,Towards other,2
Leia_FC_06112022_0905,Habituation,FVO,Reaction,Distance,4
Leia_FC_06112022_0905,Habituation,FVO,Reaction,Other,1
Leia_FC_06112022_0905,Habituation,Fllw,Interaction,Kin,1
Leia_FC_06112022_0905,Habituation,HSH,Reaction,None,2
Leia_FC_06112022_0905,Habituation,Htlt,Reaction,None,1
Leia_FC_06112022_0905,Habituation,Look,Reaction,At speaker,13
Leia_FC_06112022_0905,Habituation,Look,Reaction,Away from speaker,10
Leia_FC_06112022_0905,Habituation,Voc,Reaction,Contact,19
Leia_FC_06112022_0905,Silence_1,Agn,Interaction,Towards other,3
Leia_FC_06112022_0905,Silence_1,Fllw,Interaction,Kin,1
Leia_FC_06112022_0905,Silence_1,Look,Reaction,At speaker,8
Leia_FC_06112022_0905,Silence_1,Look,Reaction,Away from speaker,3
Leia_FC_06112022_0905,Silence_1,Voc,Reaction,Contact,8
Leia_FC_06112022_0905,Silence_2,Agn,Interaction,Towards other,3
Leia_FC_06112022_0905,Silence_2,FVO,Reaction,Distance,1
Leia_FC_06112022_0905,Silence_2,Look,Reaction,At speaker,2
Leia_FC_06112022_0905,Silence_2,Look,Reaction,Away from speaker,6
Leia_FC_06112022_0905,Silence_2,Voc,Reaction,Contact,5
Leia_FC_06112022_0905,Silence_3,FVO,Reaction,Distance,3
Leia_FC_06112022_0905,Silence_3,HSH,Reaction,None,1
Leia_FC_06112022_0905,Silence_3,Look,Reaction,At speaker,3
Leia_FC_06112022_0905,Silence_3,Look,Reaction,Away from speaker,4
Leia_FC_20102022_0940,Dishabituation,FVO,Reaction,Distance,17
Leia_FC_20102022_0940,Dishabituation,FVO,Reaction,Other,7
Leia_FC_20102022_0940,Dishabituation,Htlt,Reaction,None,1
Leia_FC_20102022_0940,Dishabituation,Look,Reaction,At speaker,3
Leia_FC_20102022_0940,Habituation,FVO,Reaction,Distance,22
Leia_FC_20102022_0940,Habituation,FVO,Reaction,Other,1
Leia_FC_20102022_0940,Habituation,HSH,Reaction,None,1
Leia_FC_20102022_0940,Habituation,Look,Reaction,At speaker,8
Leia_FC_20102022_0940,Habituation,Look,Reaction,Away from speaker,8
Leia_FC_20102022_0940,Habituation,Voc,Reaction,Distance,1
Leia_FC_20102022_0940,Habituation,Voc,Reaction,Other,3
Leia_FC_20102022_0940,Silence_1,FVO,Reaction,Distance,5
Leia_FC_20102022_0940,Silence_1,Look,Reaction,At speaker,7
Leia_FC_20102022_0940,Silence_2,FVO,Reaction,Distance,2
Leia_FC_20102022_0940,Silence_2,FVO,Reaction,Other,2
Leia_FC_20102022_0940,Silence_3,NA,NA,NA,0
Leia_FRF_22102022_1753,Dishabituation,FVO,Reaction,Distance,1
Leia_FRF_22102022_1753,Dishabituation,Look,Reaction,At speaker,7
Leia_FRF_22102022_1753,Dishabituation,Look,Reaction,Away from speaker,12
Leia_FRF_22102022_1753,Dishabituation,Voc,Reaction,Contact,13
Leia_FRF_22102022_1753,Habituation,Agn,Interaction,Towards other,3
Leia_FRF_22102022_1753,Habituation,Look,Reaction,At speaker,7
Leia_FRF_22102022_1753,Habituation,Look,Reaction,Away from speaker,5
Leia_FRF_22102022_1753,Habituation,Voc,Reaction,Contact,11
Leia_FRF_22102022_1753,Silence_1,Agn,Interaction,Towards other,1
Leia_FRF_22102022_1753,Silence_1,FVO,Reaction,Other,12
Leia_FRF_22102022_1753,Silence_1,HSH,Reaction,None,1
Leia_FRF_22102022_1753,Silence_1,Look,Reaction,At speaker,2
Leia_FRF_22102022_1753,Silence_1,Look,Reaction,Away from speaker,6
Leia_FRF_22102022_1753,Silence_1,Voc,Reaction,Contact,1
Leia_FRF_22102022_1753,Silence_1,Voc,Reaction,Recruitment,1
Leia_FRF_22102022_1753,Silence_2,Agn,Interaction,Towards other,1
Leia_FRF_22102022_1753,Silence_2,Look,Reaction,At speaker,4
Leia_FRF_22102022_1753,Silence_3,HSH,Reaction,None,1
Leia_FRF_22102022_1753,Silence_3,Look,Reaction,At speaker,2
Leia_FRF_22102022_1753,Silence_3,Voc,Reaction,Contact,3
Leia_FRF_24112022_1144,Dishabituation,FVO,Reaction,Distance,10
Leia_FRF_24112022_1144,Dishabituation,FVO,Reaction,Other,3
Leia_FRF_24112022_1144,Dishabituation,Htlt,Reaction,None,9
Leia_FRF_24112022_1144,Dishabituation,Look,Reaction,Away from speaker,9
Leia_FRF_24112022_1144,Habituation,FVO,Reaction,Distance,7
Leia_FRF_24112022_1144,Habituation,FVO,Reaction,Other,2
Leia_FRF_24112022_1144,Habituation,Htlt,Reaction,None,12
Leia_FRF_24112022_1144,Habituation,Look,Reaction,At speaker,54
Leia_FRF_24112022_1144,Habituation,Look,Reaction,Away from speaker,17
Leia_FRF_24112022_1144,Silence_1,FVO,Reaction,Distance,1
Leia_FRF_24112022_1144,Silence_1,FVO,Reaction,Other,1
Leia_FRF_24112022_1144,Silence_1,Htlt,Reaction,None,3
Leia_FRF_24112022_1144,Silence_1,Look,Reaction,At speaker,15
Leia_FRF_24112022_1144,Silence_1,Look,Reaction,Away from speaker,8
Leia_FRF_24112022_1144,Silence_2,FVO,Reaction,Distance,2
Leia_FRF_24112022_1144,Silence_2,Htlt,Reaction,None,2
Leia_FRF_24112022_1144,Silence_2,Look,Reaction,At speaker,6
Leia_FRF_24112022_1144,Silence_2,Look,Reaction,Away from speaker,2
Leia_FRF_24112022_1144,Silence_3,FVO,Reaction,Distance,2
Leia_FRF_24112022_1144,Silence_3,FVO,Reaction,Other,2
Leia_FRP_28102022_1026,Dishabituation,FVO,Reaction,Distance,5
Leia_FRP_28102022_1026,Dishabituation,FVO,Reaction,Other,10
Leia_FRP_28102022_1026,Dishabituation,FVO,Reaction,Recruitment,5
Leia_FRP_28102022_1026,Dishabituation,Htlt,Reaction,None,1
Leia_FRP_28102022_1026,Dishabituation,Look,Reaction,At speaker,1
Leia_FRP_28102022_1026,Dishabituation,Voc,Reaction,Contact,1
Leia_FRP_28102022_1026,Habituation,FVO,Reaction,Departure,11
Leia_FRP_28102022_1026,Habituation,FVO,Reaction,Distance,12
Leia_FRP_28102022_1026,Habituation,Look,Reaction,At speaker,2
Leia_FRP_28102022_1026,Habituation,Look,Reaction,Away from speaker,10
Leia_FRP_28102022_1026,Silence_1,FVO,Reaction,Distance,1
Leia_FRP_28102022_1026,Silence_1,FVO,Reaction,Other,1
Leia_FRP_28102022_1026,Silence_2,FVO,Reaction,Recruitment,2
Leia_FRP_28102022_1026,Silence_3,FVO,Reaction,Distance,1
Leia_FRP_28102022_1026,Silence_3,FVO,Reaction,Other,2
Leia_FRP_28102022_1026,Silence_3,FVO,Reaction,Recruitment,7
Leia_PRF_02112022_0927,Dishabituation,FVO,Reaction,Distance,3
Leia_PRF_02112022_0927,Dishabituation,FVO,Reaction,Other,4
Leia_PRF_02112022_0927,Dishabituation,Htlt,Reaction,None,4
Leia_PRF_02112022_0927,Dishabituation,Look,Reaction,At speaker,9
Leia_PRF_02112022_0927,Dishabituation,Look,Reaction,Away from speaker,3
Leia_PRF_02112022_0927,Habituation,FVO,Reaction,Distance,15
Leia_PRF_02112022_0927,Habituation,Htlt,Reaction,None,3
Leia_PRF_02112022_0927,Habituation,Look,Reaction,At speaker,14
Leia_PRF_02112022_0927,Habituation,Look,Reaction,Away from speaker,18
Leia_PRF_02112022_0927,Habituation,Voc,Reaction,Contact,7
Leia_PRF_02112022_0927,Silence_1,FVO,Reaction,Distance,3
Leia_PRF_02112022_0927,Silence_1,HSH,Reaction,None,1
Leia_PRF_02112022_0927,Silence_1,Look,Reaction,At speaker,2
Leia_PRF_02112022_0927,Silence_2,FVO,Reaction,Distance,3
Leia_PRF_02112022_0927,Silence_2,Htlt,Reaction,None,4
Leia_PRF_02112022_0927,Silence_2,Look,Reaction,At speaker,7
Leia_PRF_02112022_0927,Silence_2,Look,Reaction,Away from speaker,2
Leia_PRF_02112022_0927,Silence_3,NA,NA,NA,0
Lindy Hop_ FRF_22112022_0959,Dishabituation,FVO,Reaction,Distance,15
Lindy Hop_ FRF_22112022_0959,Dishabituation,FVO,Reaction,Other,15
Lindy Hop_ FRF_22112022_0959,Dishabituation,FVO,Reaction,Recruitment,1
Lindy Hop_ FRF_22112022_0959,Dishabituation,Htlt,Reaction,None,1
Lindy Hop_ FRF_22112022_0959,Dishabituation,Look,Reaction,Away from speaker,1
Lindy Hop_ FRF_22112022_0959,Dishabituation,Voc,Reaction,Contact,2
Lindy Hop_ FRF_22112022_0959,Habituation,Agn,Interaction,Towards other,1
Lindy Hop_ FRF_22112022_0959,Habituation,FVO,Reaction,Distance,28
Lindy Hop_ FRF_22112022_0959,Habituation,FVO,Reaction,Other,8
Lindy Hop_ FRF_22112022_0959,Habituation,FVO,Reaction,Recruitment,4
Lindy Hop_ FRF_22112022_0959,Habituation,HSH,Reaction,None,1
Lindy Hop_ FRF_22112022_0959,Habituation,Htlt,Reaction,None,3
Lindy Hop_ FRF_22112022_0959,Habituation,Look,Reaction,At speaker,4
Lindy Hop_ FRF_22112022_0959,Habituation,Look,Reaction,Away from speaker,27
Lindy Hop_ FRF_22112022_0959,Habituation,Voc,Reaction,Contact,4
Lindy Hop_ FRF_22112022_0959,Silence_1,FVO,Reaction,Distance,1
Lindy Hop_ FRF_22112022_0959,Silence_1,HSH,Reaction,None,1
Lindy Hop_ FRF_22112022_0959,Silence_1,Htlt,Reaction,None,2
Lindy Hop_ FRF_22112022_0959,Silence_1,Look,Reaction,At speaker,13
Lindy Hop_ FRF_22112022_0959,Silence_1,Look,Reaction,Away from speaker,9
Lindy Hop_ FRF_22112022_0959,Silence_2,FVO,Reaction,Distance,6
Lindy Hop_ FRF_22112022_0959,Silence_2,FVO,Reaction,Other,1
Lindy Hop_ FRF_22112022_0959,Silence_3,Agn,Interaction,Towards other,1
Lindy Hop_ FRF_22112022_0959,Silence_3,FVO,Reaction,Distance,2
Lindy Hop_ FRF_22112022_0959,Silence_3,Look,Reaction,Away from speaker,5
Lindy Hop_FC_11112022_0956,Dishabituation,Agn,Interaction,Towards other,1
Lindy Hop_FC_11112022_0956,Dishabituation,FVO,Reaction,Distance,20
Lindy Hop_FC_11112022_0956,Dishabituation,FVO,Reaction,Other,4
Lindy Hop_FC_11112022_0956,Dishabituation,Look,Reaction,Away from speaker,2
Lindy Hop_FC_11112022_0956,Habituation,FVO,Reaction,Distance,12
Lindy Hop_FC_11112022_0956,Habituation,FVO,Reaction,Other,1
Lindy Hop_FC_11112022_0956,Habituation,Look,Reaction,At speaker,2
Lindy Hop_FC_11112022_0956,Silence_1,FVO,Reaction,Distance,1
Lindy Hop_FC_11112022_0956,Silence_1,Look,Reaction,Away from speaker,1
Lindy Hop_FC_11112022_0956,Silence_2,NA,NA,NA,0
Lindy Hop_FC_11112022_0956,Silence_3,NA,NA,NA,0
Lindy Hop_PRF_12112022_0858,Dishabituation,Agn,Interaction,Towards other,1
Lindy Hop_PRF_12112022_0858,Dishabituation,Fllw,Interaction,Kin,1
Lindy Hop_PRF_12112022_0858,Dishabituation,HSH,Reaction,None,5
Lindy Hop_PRF_12112022_0858,Dishabituation,Look,Reaction,At speaker,15
Lindy Hop_PRF_12112022_0858,Dishabituation,Look,Reaction,Away from speaker,18
Lindy Hop_PRF_12112022_0858,Dishabituation,Voc,Reaction,Contact,5
Lindy Hop_PRF_12112022_0858,Habituation,Htlt,Reaction,None,5
Lindy Hop_PRF_12112022_0858,Habituation,Look,Reaction,At speaker,20
Lindy Hop_PRF_12112022_0858,Habituation,Look,Reaction,Away from speaker,23
Lindy Hop_PRF_12112022_0858,Habituation,Voc,Reaction,Contact,14
Lindy Hop_PRF_12112022_0858,Silence_1,Look,Reaction,At speaker,1
Lindy Hop_PRF_12112022_0858,Silence_1,Look,Reaction,Away from speaker,1
Lindy Hop_PRF_12112022_0858,Silence_2,Look,Reaction,At speaker,3
Lindy Hop_PRF_12112022_0858,Silence_2,Look,Reaction,Away from speaker,3
Lindy Hop_PRF_12112022_0858,Silence_3,HSH,Reaction,None,4
Lindy Hop_PRF_12112022_0858,Silence_3,Look,Reaction,At speaker,8
Lindy Hop_PRF_12112022_0858,Silence_3,Look,Reaction,Away from speaker,2
Lindy Hop_PRF_12112022_0858,Silence_3,Voc,Reaction,Contact,1
Longshanks_FC_09112022_0849,Dishabituation,FVO,Reaction,Contact,2
Longshanks_FC_09112022_0849,Dishabituation,FVO,Reaction,Distance,8
Longshanks_FC_09112022_0849,Dishabituation,FVO,Reaction,Other,2
Longshanks_FC_09112022_0849,Dishabituation,FVO,Reaction,Recruitment,13
Longshanks_FC_09112022_0849,Dishabituation,Htlt,Reaction,None,1
Longshanks_FC_09112022_0849,Dishabituation,Look,Reaction,Away from speaker,1
Longshanks_FC_09112022_0849,Dishabituation,Voc,Reaction,Contact,2
Longshanks_FC_09112022_0849,Habituation,FVO,Reaction,Distance,4
Longshanks_FC_09112022_0849,Habituation,FVO,Reaction,Other,7
Longshanks_FC_09112022_0849,Habituation,FVO,Reaction,Recruitment,3
Longshanks_FC_09112022_0849,Habituation,Htlt,Reaction,None,3
Longshanks_FC_09112022_0849,Habituation,Look,Reaction,At speaker,1
Longshanks_FC_09112022_0849,Habituation,Look,Reaction,Away from speaker,3
Longshanks_FC_09112022_0849,Habituation,Voc,Reaction,Contact,4
Longshanks_FC_09112022_0849,Silence_1,NA,NA,NA,0
Longshanks_FC_09112022_0849,Silence_2,FVO,Reaction,Distance,3
Longshanks_FC_09112022_0849,Silence_2,FVO,Reaction,Recruitment,3
Longshanks_FC_09112022_0849,Silence_2,Look,Reaction,Away from speaker,3
Longshanks_FC_09112022_0849,Silence_2,Voc,Reaction,Other,1
Longshanks_FC_09112022_0849,Silence_2,Voc,Reaction,Recruitment,2
Longshanks_FC_09112022_0849,Silence_3,FVO,Reaction,Other,2
Longshanks_FC_09112022_0849,Silence_3,Look,Reaction,At speaker,2
Longshanks_FC_09112022_0849,Silence_3,Look,Reaction,Away from speaker,6
Longshanks_FC_14102022_0958,Dishabituation,FVO,Reaction,Distance,7
Longshanks_FC_14102022_0958,Dishabituation,Fllw,Interaction,Kin,1
Longshanks_FC_14102022_0958,Dishabituation,Look,Reaction,At speaker,16
Longshanks_FC_14102022_0958,Dishabituation,Look,Reaction,Away from speaker,28
Longshanks_FC_14102022_0958,Dishabituation,Voc,Reaction,Contact,2
Longshanks_FC_14102022_0958,Habituation,FVO,Reaction,Distance,2
Longshanks_FC_14102022_0958,Habituation,FVO,Reaction,Other,11
Longshanks_FC_14102022_0958,Habituation,Fllw,Interaction,Kin,2
Longshanks_FC_14102022_0958,Habituation,HSH,Reaction,None,1
Longshanks_FC_14102022_0958,Habituation,Look,Reaction,At speaker,17
Longshanks_FC_14102022_0958,Habituation,Look,Reaction,Away from speaker,47
Longshanks_FC_14102022_0958,Habituation,Voc,Reaction,Contact,15
Longshanks_FC_14102022_0958,Silence_1,FVO,Reaction,Distance,2
Longshanks_FC_14102022_0958,Silence_1,Fllw,Interaction,Kin,2
Longshanks_FC_14102022_0958,Silence_1,Look,Reaction,At speaker,7
Longshanks_FC_14102022_0958,Silence_1,Look,Reaction,Away from speaker,36
Longshanks_FC_14102022_0958,Silence_1,Voc,Reaction,Contact,2
Longshanks_FC_14102022_0958,Silence_2,FVO,Reaction,Distance,3
Longshanks_FC_14102022_0958,Silence_2,FVO,Reaction,Other,1
Longshanks_FC_14102022_0958,Silence_2,Look,Reaction,Away from speaker,9
Longshanks_FC_14102022_0958,Silence_3,Agn,Interaction,Towards other,1
Longshanks_FC_14102022_0958,Silence_3,FVO,Reaction,Distance,1
Longshanks_FC_14102022_0958,Silence_3,FVO,Reaction,Other,2
Longshanks_FC_14102022_0958,Silence_3,Fllw,Interaction,Kin,2
Longshanks_FC_14102022_0958,Silence_3,Look,Reaction,At speaker,2
Longshanks_FC_14102022_0958,Silence_3,Look,Reaction,Away from speaker,27
Longshanks_FC_14102022_0958,Silence_3,Voc,Reaction,Contact,6
Longshanks_FRF_23112022_1004,Dishabituation,FVO,Reaction,Distance,7
Longshanks_FRF_23112022_1004,Dishabituation,FVO,Reaction,Other,6
Longshanks_FRF_23112022_1004,Dishabituation,Htlt,Reaction,None,3
Longshanks_FRF_23112022_1004,Dishabituation,Look,Reaction,At speaker,4
Longshanks_FRF_23112022_1004,Dishabituation,Look,Reaction,Away from speaker,1
Longshanks_FRF_23112022_1004,Habituation,Agn,Interaction,Towards other,2
Longshanks_FRF_23112022_1004,Habituation,FVO,Reaction,Distance,4
Longshanks_FRF_23112022_1004,Habituation,FVO,Reaction,Other,5
Longshanks_FRF_23112022_1004,Habituation,Htlt,Reaction,None,5
Longshanks_FRF_23112022_1004,Habituation,Look,Reaction,At speaker,9
Longshanks_FRF_23112022_1004,Habituation,Look,Reaction,Away from speaker,13
Longshanks_FRF_23112022_1004,Silence_1,Agn,Interaction,Towards other,1
Longshanks_FRF_23112022_1004,Silence_1,Look,Reaction,At speaker,4
Longshanks_FRF_23112022_1004,Silence_1,Look,Reaction,Away from speaker,3
