Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Focal	Treatment	Date	Time	Position	Weather	Site	Call type	Closeset distance	Subject	Behavior	Behavioral category	Modifier #1	Behavior type	Media file name	Image index	Image file path	Comment
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	505.32	H:/Individual recognition vids/Blind videos/RU53.MP4	12633	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Long neck	START	505.32	H:/Individual recognition vids/Blind videos/RU53.MP4	12633	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Voc	Reaction	Recruitment	POINT	505.6	H:/Individual recognition vids/Blind videos/RU53.MP4	12640	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	505.84	H:/Individual recognition vids/Blind videos/RU53.MP4	12646	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Distance	POINT	506.28	H:/Individual recognition vids/Blind videos/RU53.MP4	12657	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	506.88	H:/Individual recognition vids/Blind videos/RU53.MP4	12672	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Mov	Locomotion	Away from speaker	START	507.8	H:/Individual recognition vids/Blind videos/RU53.MP4	12695	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Voc	Reaction	Recruitment	POINT	508.52	H:/Individual recognition vids/Blind videos/RU53.MP4	12713	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	509.16	H:/Individual recognition vids/Blind videos/RU53.MP4	12729	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	511.08	H:/Individual recognition vids/Blind videos/RU53.MP4	12777	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	514.48	H:/Individual recognition vids/Blind videos/RU53.MP4	12862	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Long neck	STOP	514.759	H:/Individual recognition vids/Blind videos/RU53.MP4	NA	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Mid neck	START	514.76	H:/Individual recognition vids/Blind videos/RU53.MP4	12869	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Voc	Reaction	Contact	POINT	515.64	H:/Individual recognition vids/Blind videos/RU53.MP4	12892	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	516.04	H:/Individual recognition vids/Blind videos/RU53.MP4	12901	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Mid neck	STOP	517.52	H:/Individual recognition vids/Blind videos/RU53.MP4	12938	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	519.6	H:/Individual recognition vids/Blind videos/RU53.MP4	12990	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	519.8	H:/Individual recognition vids/Blind videos/RU53.MP4	12995	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	527.44	H:/Individual recognition vids/Blind videos/RU53.MP4	13186	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	533.16	H:/Individual recognition vids/Blind videos/RU53.MP4	13329	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	535.28	H:/Individual recognition vids/Blind videos/RU53.MP4	13382	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	536.76	H:/Individual recognition vids/Blind videos/RU53.MP4	13419	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Mov	Locomotion	Away from speaker	STOP	538.599	H:/Individual recognition vids/Blind videos/RU53.MP4	NA	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Eat	Time budget	Alone	START	538.6	H:/Individual recognition vids/Blind videos/RU53.MP4	13465	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	540.32	H:/Individual recognition vids/Blind videos/RU53.MP4	13509	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	541.52	H:/Individual recognition vids/Blind videos/RU53.MP4	13538	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Distance	POINT	541.88	H:/Individual recognition vids/Blind videos/RU53.MP4	13547	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	543.32	H:/Individual recognition vids/Blind videos/RU53.MP4	13583	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	545.52	H:/Individual recognition vids/Blind videos/RU53.MP4	13638	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Distance	POINT	547.64	H:/Individual recognition vids/Blind videos/RU53.MP4	13691	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Other	POINT	548.76	H:/Individual recognition vids/Blind videos/RU53.MP4	13719	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Eat	Time budget	Alone	STOP	552	H:/Individual recognition vids/Blind videos/RU53.MP4	13800	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	552	H:/Individual recognition vids/Blind videos/RU53.MP4	13800	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Mid neck	START	552	H:/Individual recognition vids/Blind videos/RU53.MP4	13800	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Voc	Reaction	Contact	POINT	552.56	H:/Individual recognition vids/Blind videos/RU53.MP4	13814	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	554.8	H:/Individual recognition vids/Blind videos/RU53.MP4	13870	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	555.4	H:/Individual recognition vids/Blind videos/RU53.MP4	13885	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Other	POINT	557.2	H:/Individual recognition vids/Blind videos/RU53.MP4	13930	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Mid neck	STOP	557.2	H:/Individual recognition vids/Blind videos/RU53.MP4	13930	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	558.76	H:/Individual recognition vids/Blind videos/RU53.MP4	13969	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Eat	Time budget	With kin	START	559.04	H:/Individual recognition vids/Blind videos/RU53.MP4	13976	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	560.04	H:/Individual recognition vids/Blind videos/RU53.MP4	14001	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	561.12	H:/Individual recognition vids/Blind videos/RU53.MP4	14028	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		HSH	Reaction		POINT	564.48	H:/Individual recognition vids/Blind videos/RU53.MP4	14112	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	565.72	H:/Individual recognition vids/Blind videos/RU53.MP4	14144	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Other	POINT	566.12	H:/Individual recognition vids/Blind videos/RU53.MP4	14153	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Eat	Time budget	With kin	STOP	567.119	H:/Individual recognition vids/Blind videos/RU53.MP4	NA	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Mid neck	START	567.12	H:/Individual recognition vids/Blind videos/RU53.MP4	14178	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	567.32	H:/Individual recognition vids/Blind videos/RU53.MP4	14183	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	568	H:/Individual recognition vids/Blind videos/RU53.MP4	14200	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	568.68	H:/Individual recognition vids/Blind videos/RU53.MP4	14217	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	569.72	H:/Individual recognition vids/Blind videos/RU53.MP4	14244	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	569.76	H:/Individual recognition vids/Blind videos/RU53.MP4	14244	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	571.12	H:/Individual recognition vids/Blind videos/RU53.MP4	14278	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	571.24	H:/Individual recognition vids/Blind videos/RU53.MP4	14281	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	572.8	H:/Individual recognition vids/Blind videos/RU53.MP4	14320	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Voc	Reaction	Contact	POINT	572.84	H:/Individual recognition vids/Blind videos/RU53.MP4	14321	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	573.48	H:/Individual recognition vids/Blind videos/RU53.MP4	14337	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	574.4	H:/Individual recognition vids/Blind videos/RU53.MP4	14360	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	574.8	H:/Individual recognition vids/Blind videos/RU53.MP4	14370	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	575.68	H:/Individual recognition vids/Blind videos/RU53.MP4	14392	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Departure	POINT	579.2	H:/Individual recognition vids/Blind videos/RU53.MP4	14480	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	579.56	H:/Individual recognition vids/Blind videos/RU53.MP4	14489	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Voc	Reaction	Recruitment	POINT	579.92	H:/Individual recognition vids/Blind videos/RU53.MP4	14498	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	580.32	H:/Individual recognition vids/Blind videos/RU53.MP4	14508	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	582.84	H:/Individual recognition vids/Blind videos/RU53.MP4	14571	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	584.56	H:/Individual recognition vids/Blind videos/RU53.MP4	14614	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	585.92	H:/Individual recognition vids/Blind videos/RU53.MP4	14648	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	586.76	H:/Individual recognition vids/Blind videos/RU53.MP4	14669	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	586.76	H:/Individual recognition vids/Blind videos/RU53.MP4	14669	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Mid neck	STOP	587.719	H:/Individual recognition vids/Blind videos/RU53.MP4	NA	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	587.72	H:/Individual recognition vids/Blind videos/RU53.MP4	14693	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Pre	Time budget	With kin	START	587.72	H:/Individual recognition vids/Blind videos/RU53.MP4	14693	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	589.48	H:/Individual recognition vids/Blind videos/RU53.MP4	14737	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	589.76	H:/Individual recognition vids/Blind videos/RU53.MP4	14744	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Pre	Time budget	With kin	STOP	590.479	H:/Individual recognition vids/Blind videos/RU53.MP4	NA	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Mid neck	START	590.48	H:/Individual recognition vids/Blind videos/RU53.MP4	14762	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Voc	Reaction	Recruitment	POINT	590.84	H:/Individual recognition vids/Blind videos/RU53.MP4	14771	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	592.44	H:/Individual recognition vids/Blind videos/RU53.MP4	14811	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Voc	Reaction	Recruitment	POINT	593.48	H:/Individual recognition vids/Blind videos/RU53.MP4	14837	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	594.04	H:/Individual recognition vids/Blind videos/RU53.MP4	14851	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	595.16	H:/Individual recognition vids/Blind videos/RU53.MP4	14879	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		FVO	Reaction	Recruitment	POINT	595.68	H:/Individual recognition vids/Blind videos/RU53.MP4	14892	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Vig	Time budget	Mid neck	STOP	596.999	H:/Individual recognition vids/Blind videos/RU53.MP4	NA	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Pre	Time budget	With kin	START	597	H:/Individual recognition vids/Blind videos/RU53.MP4	14925	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	Away from speaker	POINT	598.12	H:/Individual recognition vids/Blind videos/RU53.MP4	14953	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Look	Reaction	At speaker	POINT	598.84	H:/Individual recognition vids/Blind videos/RU53.MP4	14971	NA
RU53	08/06/2024 22:49		739.68	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/RU53.MP4	739.68	25	Triton	FRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	1m		Pre	Time budget	With kin	STOP	599.439	H:/Individual recognition vids/Blind videos/RU53.MP4	NA	NA
